person_id,hh_id,exercise,exercise_sidewalk,exercise_open_street,exercise_plaza,exercise_park,exercise_trail,exercise_other,bike_num_days,bike_num_days_cms,bike_purpose_recreation,bike_purpose_grocery,bike_purpose_shopping,bike_purpose_medical,bike_purpose_visit_friend,bike_purpose_work,bike_purpose_work_related,bike_purpose_other,bike_purpose_appointment_cms,bike_purpose_commute_cms,bike_purpose_errands_cms,bike_purpose_recreation_cms,bike_purpose_transit_cms,bike_purpose_other_cms,bike_type_owned,bike_type_borrowed,bike_type_bike_share,bike_type_other,shopping_food_in_store,shopping_food_grocery_pick_up,shopping_food_grocery_delivery,shopping_food_restaurant_pick_up,shopping_food_restaurant_delivery,delivery_major_retailer,delivery_small_retailer,delivery_home,delivery_work,delivery_other_location,delivery_service,modes_used_household_vehicle,modes_used_other_vehicle,modes_used_tnc,modes_used_bus,modes_used_subway,modes_used_rail,modes_used_ferry,modes_used_walk,modes_used_scooter,trip_purpose_work,trip_purpose_food,trip_purpose_shopping,trip_purpose_social,trip_purpose_exercise,trip_purpose_drop_off,trip_purpose_other,mode_change_food,mode_change_errands,food_mode,errand_mode,medical_appointment,medical_telehealth,medical_other_virtual,medical_postponed,medical_none,medical_mode,modes_before_household_vehicle,modes_during_household_vehicle,modes_before_other_vehicle,modes_during_other_vehicle,modes_before_tnc,modes_during_tnc,modes_before_bus,modes_during_bus,modes_before_subway,modes_during_subway,modes_before_rail,modes_during_rail,modes_before_ferry,modes_during_ferry,modes_before_walk,modes_during_walk,modes_before_bike,modes_during_bike,modes_before_scooter,modes_during_scooter,bike_freq,bike_freq_cms,car_use,employment_before,industry_before,telework_before,employment,employment_change_laid_off,employment_change_left_job,employment_change_furloughed_with_pay,employment_change_furloughed_without_pay,employment_change_reduced_hours,employment_change_pay_cut,employment_change_pay_increased,employment_change_pay_structure,employment_change_none,essential,industry,job_type,work_mode,work_mode_cms,bus_attitude_none,bus_attitude_temperature,bus_attitude_empty_seats,bus_attitude_limit_passengers,bus_attitude_stops,bus_attitude_all,subway_attitude_none,subway_attitude_temperature,subway_attitude_empty_seats,subway_attitude_limit_passengers,subway_attitude_all,attitude_telework,attitude_walk,attitude_open_street,attitude_bike,attitude_drive,attitude_bus,attitude_grocery_delivery,attitude_grocery_pick_up,attitude_grocery_in_store,attitude_stay_home,residence_type,changed_home,changed_num_adults,changed_num_children,changed_student,changed_vehicles,changed_income,changed_other,changed_none,home_cms_zone,num_people,num_people_cms,num_people_combined,age_12_under_reported,age_13_17_reported,age_18_64_reported,age_65_over_reported,age_12_under_imputed,age_13_17_imputed,age_18_64_imputed,age_65_over_imputed,age_cms,student,student_cms,num_vehicles,num_vehicles_cms,num_vehicles_combined,income,income_cms,income_combined,num_bicycles_cms,race_american_indian_cms,race_asian_cms,race_black_cms,race_native_hawaiian_cms,race_white_cms,race_other_cms,ethnicity_cms,education_cms,gender_cms,disability_concentrating_cms,disability_dressing_cms,disability_hearing_cms,disability_mobility_cms,disability_seeing_cms,disability_walking_cms,disability_none_cms,weight
1984710601,19847106,5,1,0,0,1,0,1,0,3,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,4,1,0,1,0,3,1,3,0,0,0,0,0,0,2,0,0,0,4,0,0,1,4,1,4,0,0,2,2,995,995,0,0,0,1,0,995,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,2,2,995,5,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,1,1,2,1,995,995,995,995,995,995,1,1,2,1,1,4,4,1,2,1,0,0,0,0,0,1,1,0,Manhattan Core,995,1,1,0,0,1,0,0,0,1,0,8,995,0,995,0,0,999,999,999,1,0,0,0,0,1,0,1,7,2,0,0,1,0,0,0,0,5480.59086
1984778301,19847783,2,0,0,0,1,0,0,1,995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,995,995,0,0,0,1,0,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,2,995,1,10,8,2,0,0,0,0,1,1,0,0,0,2,995,1,995,105,995,995,995,995,995,995,5,1,1,1,1,2,2,2,2,3,4,3,3,2,4,1,0,0,0,0,0,0,0,1,Inner Queens,995,1,1,0,0,1,0,0,0,1,0,6,995,0,995,0,0,995,3,3,1,0,1,0,0,0,0,1,7,2,0,0,0,0,0,0,1,276.24505
1984844401,19848444,2,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,2,995,995,1,0,0,1,0,5,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,5,5,995,3,7,2,4,0,0,0,0,0,0,0,0,1,2,995,1,995,995,1,3,3,3,1,3,995,995,995,995,995,3,2,4,5,5,2,3,5,1,4,3,995,0,0,0,0,1,0,0,Northern Bronx,4,2,4,0,2,1,1,0,2,1,1,7,995,0,995,0,0,4,3,4,0,0,0,0,0,0,1,997,3,1,0,0,0,0,0,0,1,8201.47498
1984903701,19849037,4,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,1,0,0,0,2,0,0,0,2,0,1,2,1,0,0,0,0,0,1,2,0,0,0,0,1,1,997,997,1,1,0,1,0,6,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,8,2,1,0,0,0,0,0,0,0,0,1,2,995,1,995,995,2,2,1,2,2,2,995,995,995,995,995,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,1,Inner Brooklyn,995,4,4,0,0,2,0,-9999,-9999,-9999,-9999,7,995,0,995,1,1,995,999,999,4,999,999,999,999,999,999,999,6,1,0,0,0,0,0,0,1,419.29077
1984955101,19849551,2,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,1,1,9,9,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,4,4,995,1,5,4,1,0,0,0,0,0,0,0,0,1,1,7,3,8,995,995,995,995,995,995,995,5,1,1,1,1,1,1,3,3,3,1,1,5,1,1,3,995,0,0,0,0,1,0,0,Middle Queens,3,3,3,0,0,1,1,0,0,2,1,4,995,0,995,0,0,1,1,1,0,0,0,0,0,1,0,2,3,999,0,0,0,0,0,0,1,16650.67402
1985173101,19851731,0,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,2,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,995,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,1,1,1,1,995,995,995,995,995,995,4,1,3,2,1,2,2,2,2,1,0,0,0,0,0,0,0,1,Northern Bronx,995,1,1,0,0,0,1,0,0,0,1,9,995,0,995,0,0,995,3,3,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,1,789.08154
1985225301,19852253,7,1,0,0,0,0,0,7,995,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,995,995,0,0,0,1,0,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,3,4,4,4,3,995,995,995,995,995,995,1,1,1,1,4,4,3,1,3,1,0,0,0,0,0,0,0,1,Outer Brooklyn,995,1,1,0,0,1,1,-9999,-9999,-9999,-9999,8,995,0,995,1,1,995,1,1,1,0,0,0,0,1,0,3,2,1,999,999,999,999,999,999,999,553.74186
1985342801,19853428,5,1,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,0,0,1,0,0,0,995,995,995,995,1,0,0,1,2,1,1,0,0,0,2,1,2,4,0,0,0,0,0,0,2,0,1,1,5,2,0,1,1,4,4,0,0,1,0,0,995,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2,2,2,2,995,2,2,5,2,4,2,2,2,2,997,995,0,0,0,0,1,0,0,Southern Bronx,2,5,2,1,0,1,0,1,0,1,0,5,995,0,995,0,0,2,2,2,2,0,0,1,0,0,0,1,5,1,0,0,0,0,0,0,1,16009.82172
1985395301,19853953,0,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,2,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,1,0,0,995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,7,8,1,0,0,0,0,0,0,0,0,1,1,997,1,995,100,3,3,3,3,3,2,995,995,995,995,995,1,3,3,3,1,2,2,3,2,1,1,0,0,0,0,0,0,0,1,Inner Queens,995,4,4,0,0,4,0,0,0,4,0,8,995,0,995,1,1,995,999,999,7,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,271.63893
1985798201,19857982,5,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,1,1,2,2,1,0,1,1,0,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,5,5,2,1,7,2,1,0,0,0,0,0,0,0,1,0,1,997,1,995,100,995,995,995,995,995,995,5,5,5,5,5,5,2,4,2,1,5,5,2,1,2,3,995,1,0,0,0,0,0,0,Outside of New York City,3,1,3,0,0,3,0,0,0,3,0,5,995,0,995,1,1,995,4,4,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,1,615.80446
1985821201,19858212,2,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,995,995,1,0,0,0,0,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,5,1,1,12,2,1,0,0,0,0,0,0,0,0,1,1,4,1,995,105,995,995,995,995,995,995,3,4,1,3,5,3,2,3,3,3,4,4,3,2,4,2,995,1,1,0,0,0,0,0,Middle Queens,2,2,2,1,0,2,0,-9999,-9999,-9999,-9999,5,995,0,995,1,1,995,5,5,0,0,0,0,0,1,0,997,6,1,0,0,0,0,0,0,1,3691.35266
1986028101,19860281,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,0,0,0,1,995,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,5,5,5,5,995,995,995,995,995,995,1,5,2,1,5,2,2,1,1,1,0,0,0,0,0,0,0,1,Southern Bronx,995,4,4,2,0,2,0,2,0,2,0,5,995,1,995,1,1,995,2,2,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,1076.82562
1986123501,19861235,5,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,2,1,995,9,0,0,0,0,1,995,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,5,5,5,5,995,995,995,995,995,995,1,4,4,1,5,4,4,1,2,1,0,0,0,0,0,0,0,1,Manhattan Core,995,1,1,1,1,2,0,-9999,-9999,-9999,-9999,7,995,0,995,0,0,995,2,2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,24668.29056
1986222201,19862222,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,9,9,0,1,0,1,0,995,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,6,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2,2,2,2,995,1,1,5,3,2,4,2,1,1,1,0,0,0,0,0,0,0,1,Outer Brooklyn,995,1,1,0,0,1,0,0,0,1,0,8,995,0,995,0,0,995,1,1,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,546.86663
1986223301,19862233,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,995,2,0,0,0,0,1,995,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,2,6,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,4,5,4,4,995,1,1,5,1,3,2,2,1,1,1,0,0,0,1,0,0,0,0,Middle Queens,995,2,2,0,0,2,0,0,0,2,0,5,1,1,995,1,1,995,5,5,0,0,1,0,0,1,1,1,6,1,0,0,0,0,0,0,1,13914.09649
1986238901,19862389,2,1,0,0,1,0,0,5,995,1,0,0,0,0,0,-9999,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,2,3,4,0,0,2,2,995,995,0,0,0,1,0,995,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,1,1,1,1,995,995,995,995,995,995,2,3,2,2,3,5,5,1,5,1,0,0,0,0,0,0,0,1,Outer Queens,995,1,1,0,0,0,1,0,0,0,1,9,995,0,995,1,1,995,4,4,1,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,1,1458.86998
1986250801,19862508,3,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,1,0,1,2,9,995,1,0,0,0,0,4,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,3,2,3,2,2,995,995,995,995,995,995,2,3,5,5,4,5,5,1,4,1,0,0,0,0,0,0,0,1,Manhattan Core,995,2,2,0,0,0,2,0,0,0,2,9,995,0,995,0,0,995,6,6,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,1,58477.71343
1986331701,19863317,5,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,1,0,0,0,2,2,0,1,0,0,0,3,3,1,5,5,5,0,0,0,5,1,1,0,1,0,0,1,1,2,2,0,0,0,0,1,995,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,4,1,1,5,8,1,0,0,0,0,0,0,0,0,1,1,8,3,5,102,2,4,4,3,2,3,995,995,995,995,995,4,4,1,5,2,1,1,2,3,2,1,0,0,0,0,0,0,0,1,Outer Queens,995,2,2,0,0,2,0,0,0,2,0,5,995,0,995,0,0,995,3,3,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,1,432.26827
1986644201,19866442,7,1,0,0,0,0,0,0,3,995,995,995,995,995,995,995,995,0,1,1,1,0,0,995,995,995,995,2,0,0,1,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,7,1,0,1,1,9,9,0,0,0,0,1,995,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,995,1,4,7,1,0,0,0,0,0,1,0,0,0,2,995,1,995,103,995,995,995,995,995,995,2,1,4,1,1,2,2,1,1,2,3,4,2,2,2,1,0,0,0,0,0,1,0,0,Inner Queens,995,2,2,0,0,2,0,0,0,2,0,5,995,0,995,0,0,5,5,5,1,0,0,0,0,0,1,997,6,2,0,0,0,0,0,0,1,278.40596
1986682701,19866827,5,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,2,1,0,2,0,4,0,0,1,3,0,0,0,0,0,0,0,0,2,1,4,1,2,1,0,2,1,995,1,0,1,0,1,0,995,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5,5,1,3,2,3,3,0,0,0,0,1,0,0,0,0,2,995,1,995,101,995,995,995,995,995,995,4,4,4,4,4,3,2,2,1,1,3,2,2,2,2,1,0,0,0,0,0,0,0,1,Middle Queens,995,5,5,2,0,3,0,2,0,3,0,7,995,0,995,0,0,995,3,3,1,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,1,762.63092
1986792201,19867922,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,2,0,4,2,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,5,5,5,995,5,5,5,1,2,2,4,2,3,1,0,0,0,0,0,0,1,0,Inner Queens,995,2,2,0,0,0,2,0,0,0,2,10,995,0,995,1,1,995,5,5,0,0,0,0,0,1,0,1,3,2,0,0,0,1,0,1,0,352.61099
1986792801,19867928,4,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,0,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,3,3,3,2,995,2,2,4,1,2,3,2,3,1,1,0,0,0,0,0,0,1,0,Staten Island,995,3,3,0,0,1,2,0,0,1,2,10,995,0,995,1,1,995,3,3,1,0,0,0,0,1,0,1,7,2,0,0,1,0,0,0,0,548.24383
1986830601,19868306,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,5,0,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,997,1,1,1,0,0,0,997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,8,8,5,0,1,0,0,0,0,0,0,0,995,995,995,995,102,995,995,995,995,995,995,1,1,1,1,1,995,2,2,2,2,2,3,2,2,2,1,0,0,0,0,0,1,0,0,Outer Brooklyn,995,2,2,0,0,2,0,0,0,2,0,7,995,0,995,1,1,2,3,2,1,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,517.24557
1986856601,19868566,0,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,0,0,0,0,1,2,0,4,0,0,0,5,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,2,2,995,995,0,0,0,0,1,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,15,8,1,0,0,0,0,0,0,0,1,0,1,8,4,1,100,3,2,3,4,3,3,995,995,995,995,995,3,2,2,4,1,5,5,5,1,4,1,0,0,0,0,0,0,0,1,Staten Island,995,4,4,2,0,1,0,2,0,2,0,6,995,0,995,2,2,995,5,5,3,999,999,999,999,999,999,999,3,2,0,0,0,0,0,0,1,114883.652
1986958901,19869589,0,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,997,0,0,0,1,0,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,2,2,2,2,2,995,995,995,995,995,995,5,3,5,1,3,2,2,1,3,1,0,0,0,0,0,0,0,1,Middle Queens,995,1,1,0,0,1,0,0,0,1,0,11,995,0,995,1,1,995,5,5,0,0,0,0,0,1,0,1,7,2,0,0,0,0,0,0,1,935.73161
1986988101,19869881,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,995,9,0,1,0,0,0,995,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,15,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,4,4,2,2,2,1,1,2,5,1,5,4,4,1,1,1,0,0,0,0,0,0,0,1,Southern Bronx,995,1,1,0,0,1,0,0,0,1,0,6,995,0,995,1,1,995,4,4,0,0,0,1,0,0,0,1,7,1,0,0,0,0,0,0,1,284.97341
1987046701,19870467,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,0,0,0,1,995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,995,1,11,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,2,2,1,1,1,4,3,3,5,1,5,5,5,1,2,1,0,0,0,0,0,0,0,1,Inner Brooklyn,995,2,2,0,0,2,0,0,0,2,0,5,995,0,995,0,0,995,4,4,0,0,0,0,0,1,0,4,3,2,0,0,0,0,0,0,1,419.54457
1987053301,19870533,0,995,995,995,995,995,995,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,4,1,0,0,2,0,2,1,995,2,0,0,0,1,0,995,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5,5,1,1,8,8,1,0,0,0,0,0,0,0,0,1,1,7,3,1,100,995,995,995,995,995,995,1,1,1,1,1,5,2,1,5,1,5,5,1,1,5,1,0,0,0,0,0,0,0,1,Inner Brooklyn,995,2,2,0,0,2,0,0,0,2,0,8,995,0,995,1,1,995,6,6,0,0,0,0,0,1,0,4,7,2,0,0,0,0,0,0,1,429.80572
1987085501,19870855,5,1,0,0,1,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,1,1,1,0,995,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,995,1,7,7,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,4,3,4,2,2,2,995,995,995,995,995,1,2,3,5,3,4,3,3,2,1,1,0,0,0,0,0,0,0,1,Upper Manhattan,995,1,1,0,0,1,0,0,0,1,0,6,995,0,995,0,0,995,5,5,0,0,0,0,0,1,0,4,7,1,999,999,999,999,999,999,999,948.06332
1987294401,19872944,1,0,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,0,0,3,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,0,0,0,1,995,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,5,4,995,1,997,8,1,0,0,0,0,1,0,0,0,0,2,995,1,995,105,4,4,4,4,4,3,995,995,995,995,995,1,2,2,2,1,4,1,3,4,1,1,0,0,0,0,0,0,0,1,Upper Manhattan,995,3,3,0,0,2,1,0,0,2,1,6,995,0,995,0,0,995,5,5,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,1,17987.32835
1987387801,19873878,2,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,0,4,0,3,0,0,0,2,0,0,0,0,0,0,1,0,2,1,1,1,0,2,0,1,1,9,9,0,0,0,0,1,995,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,995,3,2,5,3,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,5,4,3,4,2,1,1,1,4,1,3,4,4,3,1,1,0,0,0,0,0,0,0,1,Manhattan Core,995,1,1,0,0,1,0,0,0,1,0,5,995,0,995,0,0,995,3,3,0,0,0,1,0,0,0,2,6,1,999,999,999,999,999,999,999,326.68385
1987395501,19873955,7,1,0,1,1,1,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,3,3,2,0,3,3,0,4,2,0,0,0,0,0,0,5,0,0,0,0,5,5,3,0,7,0,0,2,2,995,995,0,1,1,0,0,995,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,995,1,8,8,2,0,0,0,0,1,0,0,0,0,1,7,3,5,105,1,1,1,1,1,1,995,995,995,995,995,5,3,5,5,3,4,2,3,2,5,1,0,1,0,0,0,0,0,0,Outer Brooklyn,4,4,4,0,1,3,0,0,1,3,0,7,995,0,995,2,2,995,6,6,3,0,0,0,0,1,0,997,7,2,0,0,0,0,0,0,1,538.18073
1987400401,19874004,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,995,5,0,1,0,0,0,995,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5,5,995,2,7,8,5,0,0,0,1,0,0,0,0,0,995,995,995,995,102,995,995,995,995,995,995,3,3,2,1,1,995,1,3,3,1,2,4,4,2,2,1,0,1,0,0,0,0,0,0,Middle Queens,2,3,2,0,0,2,0,0,0,2,0,4,995,1,995,0,0,995,1,1,0,0,0,0,0,1,0,997,6,1,0,0,0,0,0,0,1,202.90477
