person_id,hh_id,exercise,exercise_sidewalk,exercise_open_street,exercise_plaza,exercise_park,exercise_trail,exercise_home,exercise_other,bike_num_days,bike_purpose_recreation,bike_purpose_grocery,bike_purpose_shopping,bike_purpose_medical,bike_purpose_visit_friend,bike_purpose_work,bike_purpose_work_related,bike_purpose_restaurant,bike_purpose_other,bike_type_owned,bike_type_borrowed,bike_type_bike_share,bike_type_other,shopping_food_in_store,shopping_food_grocery_pick_up,shopping_food_grocery_delivery,shopping_food_restaurant_pick_up,shopping_food_restaurant_delivery,shopping_food_restaurant_dine,delivery_major_retailer,delivery_small_retailer,delivery_home,delivery_work,delivery_other_location,delivery_service,modes_used_household_vehicle,modes_used_other_vehicle,modes_used_tnc,modes_used_bus,modes_used_subway,modes_used_rail,modes_used_ferry,modes_used_walk,modes_used_scooter,trip_purpose_work,trip_purpose_food,trip_purpose_restaurant,trip_purpose_shopping,trip_purpose_social,trip_purpose_exercise,trip_purpose_school,trip_purpose_drop_off,trip_purpose_other,food_mode,errand_mode,medical_appointment,medical_telehealth,medical_other_virtual,medical_postponed,medical_none,medical_mode,modes_used_june_household_vehicle,modes_used_june_other_vehicle,modes_used_june_tnc,modes_used_june_bus,modes_used_june_subway,modes_used_june_rail,modes_used_june_ferry,modes_used_june_walk,modes_used_june_bike,modes_used_june_scooter,modes_used_june_moped,car_use,bike_freq,vehicle_change,reduced_vehicle_cost,reduced_vehicle_parking,reduced_vehicle_no_need,reduced_vehicle_ridehailing,reduced_vehicle_carshare,reduced_vehicle_transit,reduced_vehicle_nyc_driving,reduced_vehicle_other,increased_vehicle_covid_modes,increased_vehicle_covid_needs,increased_vehicle_area,increased_vehicle_moved,increased_vehicle_job,increased_vehicle_unreliable,increased_vehicle_flexibility,increased_vehicle_new_driver,increased_vehicle_transport_hh_member,increased_vehicle_other,vehicle_no_change,employment_before,industry_before,telework_before,employment_status_change,employment,employment_change_new_job,employment_change_laid_off,employment_change_left_job,employment_change_furloughed_with_pay,employment_change_furloughed_without_pay,employment_change_reduced_hours,employment_change_increased_hours,employment_change_pay_cut,employment_change_pay_increased,employment_change_pay_structure,employment_change_none,industry,job_type,work_return,work_return_barriers_child_care,work_return_barriers_vaccine,work_return_barriers_family,work_return_barriers_other,work_return_barriers_none,work_mode,work_covid_protocols_hours,work_covid_protocols_telework,work_covid_protocols_health,work_covid_protocols_common_spaces,work_covid_protocols_mask,work_covid_protocols_other,work_covid_protocols_dont_know,work_covid_protocols_none,telework_future,attitude_transit_bus,attitude_transit_subway,attitude_transit_future,attitude_tnc,attitude_shared_tnc,attitude_telework,attitude_walk,attitude_bike,attitude_drive,attitude_bus,attitude_stay_home,attitude_nyc_surge,attitude_nyc_employment,attitude_nyc_activities,attitude_order,attitude_mask_indoor,attitude_mask_outdoor,changed_home,changed_num_adults,changed_num_children,changed_student,changed_vehicles,changed_other,changed_none,home_cms_zone,residence_type,move_nyc,move_elsewhere,num_people,age_5_under,age_5_12,age_13_17,age_18_64,age_65_over,student,student_location,num_vehicles,income,race_american_indian_cms,race_asian_cms,race_black_cms,race_native_hawaiian_cms,race_white_cms,race_other_cms,ethnicity_cms,age_cms,education_cms,disability_concentrating_cms,disability_dressing_cms,disability_hearing_cms,disability_mobility_cms,disability_seeing_cms,disability_walking_cms,disability_none_cms,bike_freq_cms,bike_num_days_cms,bike_purpose_appointment_cms,bike_purpose_commute_cms,bike_purpose_errands_cms,bike_purpose_recreation_cms,bike_purpose_transit_cms,bike_purpose_other_cms,work_mode_cms,gender_cms,weight
1985798201,19857982,3,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,3,1,0,3,1,4,0,0,0,6,2,0,0,0,0,0,1,0,0,3,0,5,3,2,0,7,0,2,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,7,2,2,1,995,995,995,995,995,995,995,995,995,995,995,7,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,6,5,4,4,4,5,1,2,5,4,5,4,5,5,5,3,1,4,0,0,0,0,0,0,1,Outside of New York City,3,1,995,1,0,0,0,1,0,995,995,1,4,0,0,0,0,1,0,1,5,7,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,100,1,755.85838
1986028101,19860281,2,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,995,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,4,4,2,4,995,1,4,1,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,Southern Bronx,1,2,1,4,0,2,0,2,0,7,2,1,2,0,0,0,0,1,0,3,5,2,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,1287.68013
1986123501,19861235,7,1,1,1,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,0,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,5,0,7,0,2,0,9,9,0,0,0,0,1,995,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,3,3,3,3,995,1,5,3,5,4,5,5,5,4,4,4,0,0,0,0,0,0,1,Manhattan Core,1,1,995,4,0,1,1,2,0,995,995,0,2,999,999,999,999,999,999,999,7,999,999,999,999,999,999,999,999,5,0,995,995,995,995,995,995,995,999,24209.80243
1986222201,19862222,5,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,1,1,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,995,6,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,1,7,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,4,4,4,4,995,1,5,5,5,1,5,5,5,2,1,1,0,0,0,0,0,0,1,Outer Brooklyn,1,1,995,1,0,0,0,1,0,995,995,0,1,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,1,593.45245
1986223301,19862233,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,4,4,3,5,995,1,1,2,4,1,3,2,3,1,1,1,0,0,0,0,0,0,1,Middle Queens,1,1,995,2,0,0,0,2,0,995,995,1,5,0,1,0,0,1,1,1,5,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,5040.0226
1986238901,19862389,2,1,0,0,1,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,2,2,5,0,0,0,2,9,1,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,1,2,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,3,3,4,5,995,3,2,3,3,4,5,5,4,2,1,2,0,0,0,0,0,0,1,Outer Queens,1,1,995,1,0,0,0,0,1,995,995,1,4,0,0,0,0,1,0,1,9,6,0,0,0,0,0,0,1,2,995,0,0,0,1,0,0,995,2,511.49009
1986250801,19862508,7,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,0,1,0,0,0,0,0,9,9,1,0,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,995,1,5,995,2,5,5,3,4,5,5,5,2,1,1,0,0,0,0,0,0,1,Manhattan Core,1,1,995,2,0,0,0,0,2,995,995,0,6,0,0,0,0,1,0,1,9,7,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,25776.05897
1986331701,19863317,4,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,2,0,2,1,1,0,0,0,3,2,0,5,5,0,0,0,0,5,2,1,1,0,4,0,0,0,2,2,0,0,0,0,1,995,0,0,1,1,0,0,0,0,0,0,0,995,5,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,1,5,8,2,1,995,995,995,995,995,995,995,995,995,995,995,11,3,995,995,995,995,995,995,4,1,0,1,0,1,0,0,0,995,995,1,995,1,1,5,5,5,4,3,4,5,5,5,4,1,1,0,0,0,0,0,0,1,Outer Queens,1,1,995,2,0,0,0,2,0,995,995,0,3,0,0,1,0,0,0,1,5,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,102,1,1080.42033
1986644201,19866442,7,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,1,5,0,0,0,10,10,0,0,0,0,1,995,0,0,0,0,0,0,0,0,1,0,0,995,1,2,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,0,995,1,4,7,2,1,995,995,995,995,995,995,995,995,995,995,995,4,1,5,0,0,0,1,0,995,995,995,995,995,995,995,995,995,6,2,2,995,2,5,1,1,1,3,3,2,5,5,5,1,1,2,0,0,0,0,0,1,0,Inner Queens,1,1,995,2,0,0,0,2,0,995,995,0,5,0,0,0,0,0,1,997,5,6,0,0,0,0,0,0,1,1,3,0,1,1,1,0,0,103,2,293.10537
1986682701,19866827,3,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,2,0,0,1,2,0,3,0,0,0,0,4,0,1,1,0,0,0,0,2,1,1,2,1,2,0,1,0,1,2,1,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,2,3,2,3,995,995,995,995,995,995,995,995,995,995,995,2,2,995,995,995,995,995,995,1,0,0,0,0,1,0,0,0,4,995,995,995,2,5,4,3,3,1,3,3,5,2,2,5,1,1,0,0,0,0,0,0,1,Middle Queens,1,1,995,5,0,2,0,3,0,995,995,0,3,0,0,0,0,1,0,1,7,3,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,101,2,756.30335
1986792201,19867922,2,1,0,0,0,0,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,2,0,5,0,1,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,9,1,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,6,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,5,996,2,5,995,4,5,2,2,2,5,5,5,2,2,2,0,0,0,0,0,0,1,Inner Queens,1,1,995,2,0,0,0,0,2,995,995,1,5,0,0,0,0,1,0,1,10,3,0,0,0,1,0,1,0,6,995,995,995,995,995,995,995,995,2,553.37108
1986792801,19867928,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,4,4,5,995,2,3,3,3,3,4,4,4,2,1,1,0,0,0,0,0,0,1,Staten Island,1,1,995,3,0,0,0,1,2,995,995,1,3,0,0,0,0,1,0,1,10,7,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,995,2,416.24947
1986856601,19868566,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,3,0,3,1,3,0,0,0,7,0,1,0,0,0,0,0,0,5,2,0,3,0,0,0,0,7,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,4,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,15,8,2,1,995,995,995,995,995,995,995,995,995,995,995,15,3,995,995,995,995,995,995,1,0,0,0,0,1,0,0,0,995,3,3,996,3,1,3,3,5,2,3,4,4,5,5,5,1,4,0,0,0,0,0,0,1,Staten Island,1,1,995,4,0,2,0,2,0,995,995,2,5,999,999,999,999,999,999,999,6,3,0,0,0,0,0,0,1,4,995,0,0,0,1,0,0,100,2,68107.31235
1986958901,19869589,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,4,3,5,5,995,3,5,2,4,4,5,5,5,1,2,2,0,0,0,0,0,0,1,Middle Queens,1,1,995,1,0,0,0,0,1,995,995,1,5,0,0,0,0,1,0,1,11,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,2,323.89162
1986988101,19869881,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,2,0,1,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,2,2,0,0,0,1,0,995,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,15,8,2,1,995,995,995,995,995,995,995,995,995,995,995,15,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,4,5,2,1,2,5,2,1,5,1,5,2,4,4,5,2,1,1,0,0,0,0,0,0,1,Southern Bronx,1,1,995,1,0,0,0,1,0,995,995,1,4,0,0,1,0,0,0,1,6,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,367.49942
1987046701,19870467,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,3,0,3,1,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,11,8,2,1,995,995,995,995,995,995,995,995,995,995,995,11,2,995,995,995,995,995,995,5,0,1,1,0,1,0,0,0,4,3,995,997,3,5,2,3,5,1,5,1,4,3,4,1,1,1,0,0,0,0,0,1,0,Inner Brooklyn,1,1,995,2,0,0,0,2,0,995,995,0,4,0,0,0,0,1,0,4,5,3,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,2,696.81583
1987053301,19870533,3,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,3,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,7,3,0,2,0,3,0,1,0,2,9,0,0,0,0,1,995,1,0,0,0,1,0,0,1,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,8,8,2,1,995,995,995,995,995,995,995,995,995,995,995,8,4,995,995,995,995,995,995,1,0,0,1,0,1,0,0,0,995,5,995,997,2,1,5,2,5,1,5,5,5,5,5,5,1,1,0,0,0,0,0,0,1,Inner Brooklyn,1,1,995,2,0,0,0,2,0,995,995,1,6,0,0,0,0,1,0,4,8,7,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,100,2,1753.04334
1987085501,19870855,3,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,1,0,0,995,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,7,7,2,1,995,995,995,995,995,995,995,995,995,995,995,7,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,7,4,4,1,2,5,1,1,5,1,2,1,3,5,2,1,1,1,0,0,0,0,0,0,1,Upper Manhattan,1,998,995,1,0,0,0,1,0,995,995,0,5,0,0,0,0,1,0,4,6,7,999,999,999,999,999,999,999,5,995,995,995,995,995,995,995,105,1,1419.46189
1987212901,19872129,3,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,2,1,3,0,4,1,5,0,0,0,0,0,2,0,2,0,0,3,0,0,2,0,3,0,1,0,0,0,1,9,0,1,0,0,0,995,0,0,1,0,1,0,0,0,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,4,2,995,5,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,2,3,995,3,3,2,3,2,5,5,5,1,1,1,1,0,0,0,0,0,0,Inner Queens,1,1,995,1,0,0,0,1,0,995,995,0,2,0,1,0,0,0,0,1,6,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,240.03707
1987294401,19872944,1,1,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,995,0,0,1,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,997,8,1,1,0,0,0,0,1,1,0,1,0,0,0,997,1,6,0,1,1,0,0,995,995,995,995,995,995,995,995,995,4,2,2,995,2,2,2,2,2,3,3,1,3,1,3,1,3,2,0,0,0,0,0,0,1,Upper Manhattan,1,1,995,4,0,0,0,3,1,995,995,0,5,0,0,1,0,0,0,1,6,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,105,1,50043.18957
1987387801,19873878,3,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,4,0,0,3,0,6,0,0,0,0,0,2,0,4,0,0,0,0,4,4,0,5,2,4,0,0,0,9,9,0,0,0,0,1,995,0,0,0,0,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,2,5,3,3,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,1,0,0,0,995,995,995,995,995,995,995,995,995,7,2,995,995,1,5,1,1,2,1,3,1,2,3,3,2,2,1,0,0,0,0,0,0,1,Manhattan Core,1,1,995,1,0,0,0,1,0,995,995,0,3,0,0,1,0,0,0,2,5,6,999,999,999,999,999,999,999,5,0,995,995,995,995,995,995,105,1,333.93839
1987395501,19873955,7,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,3,5,2,0,2,2,2,3,0,0,0,0,0,0,5,0,0,2,0,5,7,0,3,0,7,0,0,0,9,9,0,1,1,0,0,995,0,0,0,0,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,8,8,2,2,995,995,995,995,995,995,995,995,995,995,995,8,3,995,995,995,995,995,995,5,0,0,1,1,1,0,0,0,995,5,995,1,3,3,5,1,5,1,5,2,2,3,3,1,1,1,0,0,0,0,0,0,1,Outer Brooklyn,1,1,995,4,0,0,1,3,0,995,995,2,6,0,0,0,0,1,0,997,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,105,2,1656.16527
1987400401,19874004,5,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,5,0,0,0,6,0,5,0,0,1,0,0,0,0,0,9,9,0,1,0,0,0,995,0,0,0,1,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,7,8,1,1,0,0,0,0,0,0,0,0,0,0,1,7,3,995,995,995,995,995,995,4,0,0,1,0,1,0,0,0,995,995,995,995,3,5,1,1,3,1,4,1,4,2,2,1,1,1,0,0,0,0,0,0,1,Middle Queens,1,1,995,2,0,0,0,2,0,995,995,0,1,0,0,0,0,1,0,997,4,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,102,1,748.70397
1987497801,19874978,7,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,7,0,0,0,6,9,0,0,0,0,1,995,0,0,0,0,0,0,0,1,1,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,7,8,3,5,0,0,0,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,2,3,995,2,2,2,2,3,2,2,2,3,1,4,0,0,0,0,0,0,1,Upper Manhattan,1,1,995,1,0,0,0,1,0,995,995,0,999,999,999,999,999,999,999,999,6,999,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,3355.67148
1987761101,19877611,6,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,5,0,3,0,4,0,0,0,1,0,2,5,5,0,0,0,0,5,0,0,2,0,3,0,0,0,9,9,0,0,0,1,0,995,0,0,0,1,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,8,8,995,1,0,0,0,0,0,0,0,0,0,0,1,8,3,995,995,995,995,995,995,5,0,0,1,0,0,0,0,0,995,995,995,995,1,5,4,2,5,3,4,4,4,4,4,1,1,1,0,0,0,0,0,0,1,Southern Bronx,995,1,995,2,0,0,0,2,0,995,995,1,3,0,0,1,0,0,0,1,7,2,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,1731.89024
1987849201,19878492,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,995,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,12,8,1,1,0,0,0,0,0,0,0,0,1,0,0,12,1,1,0,0,0,0,1,995,995,995,995,995,995,995,995,995,6,3,3,3,2,5,1,1,5,1,1,1,3,3,3,1,1,1,0,0,0,0,0,0,1,Manhattan Core,1,1,995,1,0,0,0,1,0,995,995,0,5,0,0,0,0,1,0,1,8,3,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,1496.9415
1987870601,19878706,3,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,4,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,4,4,2,1,995,995,995,995,995,995,995,995,995,995,995,1,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,6,4,4,4,3,5,1,3,4,1,2,3,4,4,4,2,1,1,0,0,0,0,0,0,1,Manhattan Core,1,1,995,4,0,0,2,2,0,995,995,1,999,999,999,999,999,999,999,999,4,1,0,0,0,0,0,0,1,2,995,0,0,0,1,0,0,105,999,2254.45212
1987878101,19878781,0,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,2,0,4,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,995,1,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,1,1,2,2,1,995,995,995,995,995,995,995,995,995,995,995,1,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,4,5,4,1,3,3,2,2,2,3,3,3,3,3,3,2,3,3,1,0,0,0,0,0,0,Manhattan Core,2,1,995,1,0,0,0,1,0,995,995,0,1,0,1,0,0,0,0,1,5,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,105,1,15128.17721
1987915601,19879156,2,1,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,1,2,0,3,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,2,0,0,0,0,1,995,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,11,8,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,4,1,5,5,995,2,3,1,4,1,3,3,4,2,1,1,0,0,0,0,0,0,1,Northern Bronx,1,1,995,4,0,1,0,3,0,995,995,0,2,999,999,999,999,999,999,3,6,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,1,17318.56645
1988183401,19881834,7,1,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,3,2,2,2,7,0,0,0,9,9,1,0,0,0,0,6,1,0,0,1,1,0,0,1,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,16,8,2,1,995,995,995,995,995,995,995,995,995,995,995,7,1,6,0,0,0,0,1,995,995,995,995,995,995,995,995,995,1,995,995,995,1,1,5,2,4,4,3,4,4,4,3,2,1,4,0,0,0,0,0,0,1,Southern Bronx,1,1,995,1,0,0,0,1,0,995,995,1,5,0,0,0,0,1,0,997,6,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,463.16071
